ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link,Set
p_sungwadagamari1426b,Sungwadaga_mari1426b,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwadaga mari1426b.txt,,,,Parabank
p_sungwadiamari1426a,Sungwadia_mari1426a,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwadia mari1426a.txt,,,,Parabank
p_sungwalogenalembaedwardmari1426g,Sungwaloge_(Nalemba_Edward)_mari1426g,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwaloge (Nalemba Edward) mari1426g.txt,,,,Parabank
p_sungwalogenalembasimeonetarimari1426f,Sungwaloge_(Nalemba_Simeone_Tari)_mari1426f,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwaloge (Nalemba Simeone_Tari) mari1426f.txt,,,,Parabank
p_sungwalogenavenvenemari1426d,Sungwaloge_(Navenvene)_mari1426d,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwaloge (Navenvene) mari1426d.txt,,,,Parabank
p_sungwalogetautamari1426e,Sungwaloge_(Tauta)_mari1426e,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwaloge (Tauta) mari1426e.txt,,,,Parabank
p_sungwalogetawetmari1426c,Sungwaloge_(Tawet)_mari1426c,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sungwaloge (Tawet) mari1426c.txt,,,,Parabank
p_sunwadiamari1426,Sunwadia_mari1426,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Sunwadia mari1426.txt,20180109,,,Parabank
p_suzhoushan1293,Suzhou_shan1293,shan1293,,Shanghainese,Sino-Tibetan,31.222902,121.475372,parabank,Suzhou shan1293.txt,,,,Parabank
p_suzhousuzh1234,Suzhou_suzh1234,suzh1234,,Suzhou,Sino-Tibetan,31.3280439,120.364116,parabank,Suzhou suzh1234.txt,,,,Parabank
p_tadyawantady1237,Tadyawan_tady1237,tady1237,tdy,Tadyawan,Austronesian,13.0211,121.305,parabank,Tadyawan tady1237.txt,20170616,,,Parabank
p_tagalogtaga1270,Tagalog_taga1270,taga1270,tgl,Tagalog,Austronesian,14.06,121.747,parabank,Tagalog taga1270.txt,20170406,,,Parabank
p_tahitiantahi1242,Tahitian_tahi1242,tahi1242,tah,Tahitian,Austronesian,-17.6485,-149.45,parabank,Tahitian tahi1242.txt,20170518,,,Parabank
p_tajiotaji1246,Tajio_taji1246,taji1246,tdj,Tajio,Austronesian,-0.31553,120.01,parabank,Tajio taji1246.txt,20161207,,,Parabank
p_takiataki1248,Takia_taki1248,taki1248,tbc,Takia,Austronesian,-4.69057,145.975,parabank,Takia taki1248.txt,20170704,,,Parabank
p_takuutaku1257,Takuu_taku1257,taku1257,nho,Takuu,Austronesian,-4.773094,157.032085,parabank,Takuu taku1257.txt,20161128,,,Parabank
p_talibabutali1262,Talibabu_tali1262,tali1262,tlv,Taliabu,Austronesian,-1.79516,124.869,parabank,Talibabu tali1262.txt,20170608,Data incomplete and source word list requires interpretation,,Parabank
p_talisetolotali1259,Talise_(Tolo)_tali1259,tali1259,tlr,Talise,Austronesian,-9.76764,160.231,parabank,Talise (Tolo) tali1259.txt,2017020,,,Parabank
p_tamambomalo1243,Tamambo_malo1243,malo1243,mla,Tamambo,Austronesian,-15.6835,167.16,parabank,Tamambo malo1243.txt,,,,Parabank
p_tanampedagitajetaje1237b,Tanampedagi_Taje_taje1237b,taje1237,pee,Taje,Austronesian,-0.72583,120.078,parabank,Tanampedagi Taje taje1237b.txt,,,,Parabank
p_tangoamovonotang1347,Tangoa_(Movono)_tang1347,tang1347,tgp,Movono,Austronesian,-15.5643,166.958,parabank,Tangoa (Movono) tang1347.txt,20180109,,,Parabank
p_tasikotasi1237,Tasiko_tasi1237,tasi1237,,Tasiko,Austronesian,,,parabank,Tasiko tasi1237.txt,20171010,,,Parabank
p_taumakotaum1237,Taumako_taum1237,taum1237,,Taumako,Austronesian,,,parabank,Taumako taum1237.txt,20170515,,,Parabank
p_tausugsulumorotaus1251,Tausug_(Sulu_Moro)_taus1251,taus1251,tsg,Tausug,Austronesian,5.12236,118.88,parabank,Tausug (Sulu Moro) taus1251.txt,20170406,,,Parabank
p_tausugtaus1251a,Tausug_taus1251a,taus1251,tsg,Tausug,Austronesian,5.12236,118.88,parabank,Tausug taus1251a.txt,,,,Parabank
p_teiwateiw1235,Teiwa_teiw1235,teiw1235,twe,Teiwa,,-8.37662,124.174,parabank,Teiwa teiw1235.txt,20170621,,,Parabank
p_tetumtetuntetu1245,Tetum_(Tetun)_tetu1245,tetu1245,tet,Tetum,Austronesian,-9.11217,125.528,parabank,Tetum (Tetun) tetu1245.txt,20170531,,,Parabank
p_tetundilitetumtetu1246,Tetun_Dili_(Tetum)_tetu1246,tetu1246,tdt,Tetun Dili,Austronesian,-8.58405,125.583,parabank,Tetun Dili (Tetum) tetu1246.txt,20170719,,,Parabank
p_thaothao1240,Thao_thao1240,thao1240,ssf,Thao,Austronesian,23.8333,120.93,parabank,Thao thao1240.txt,2017020,,,Parabank
p_thayorekuukthaayorrethay1249,Thayore_(Kuuk_Thaayorre)_thay1249,thay1249,thd,Thayore,Pama-Nyungan,-14.8159,142.034,parabank,Thayore (Kuuk Thaayorre) thay1249.txt,20171211,,,Parabank
p_tialetial1239,Tiale_tial1239,tial1239,mnl,Tiale,Austronesian,-15.2334,166.842,parabank,Tiale tial1239.txt,20161130,,,Parabank
p_tialotominitomi1243,Tialo_(Tomini)_tomi1243,tomi1243,txm,Tomini,Austronesian,0.42569,120.89,parabank,Tialo (Tomini) tomi1243.txt,20161207,,,Parabank
p_tidoreversion1tido1248,Tidore_(version_1)_tido1248,tido1248,tvo,Tidore,,0.02461,127.746,parabank,Tidore (version 1) tido1248.txt,20170612,Data incomplete and source word list requires interpretation,,Parabank
p_tidoreversion2tido1248a,Tidore_(version_2)_tido1248a,tido1248,tvo,Tidore,,0.02461,127.746,parabank,Tidore (version 2) tido1248a.txt,,,,Parabank
p_tigaktiga1245,Tigak_tiga1245,tiga1245,tgc,Tigak,Austronesian,-2.70951,150.893,parabank,Tigak tiga1245.txt,20170401,Kinship nouns al­ways have a possessive suffix.,,Parabank
p_tikopiatiko1237a,Tikopia_tiko1237a,tiko1237,tkp,Tikopia,Austronesian,-12.2766,168.822,parabank,Tikopia tiko1237.txt,,,,Parabank
p_tiraxmaemaee1241,Tirax_(Mae)_maee1241,maee1241,mme,Tirax,Austronesian,-15.9914,167.288,parabank,Tirax (Mae) maee1241.txt,20180117,,,Parabank
p_tirimeagrandcoulitiri1258,Tiri-Mea_(Grand_Couli)_tiri1258,tiri1258,cir,Tiri-Mea,Austronesian,-21.8147,165.792,parabank,Tiri-Mea (Grand Couli) tiri1258.txt,20170404,,,Parabank
p_tokelautoke1240a,Tokelau_toke1240a,toke1240,tkl,Tokelau,Austronesian,-9.227642,-171.780833,parabank,Tokelau toke1240.txt,20170516,,,Parabank
p_tokotuakabaenakaba1285,Tokotu'a_(Kabaena)_kaba1285,kaba1285,,Kabaena,Austronesian,,,parabank,Tokotu'a (Kabaena) kaba1285.txt,20161209,,,Parabank
p_tokpisintokp1240,Tok_Pisin_tokp1240,tokp1240,tpi,Tok Pisin,Indo-European,-9.41971,147.303,parabank,Tok Pisin tokp1240.txt,20170628,,,Parabank
p_tolakitola1247,Tolaki_tola1247,tola1247,lbw,Tolaki,Austronesian,-4.03577,121.888,parabank,Tolaki tola1247.txt,20161209,,,Parabank
p_tomadinotoma1248,Tomadino_toma1248,toma1248,tdi,Tomadino,Austronesian,-2.56493,121.944,parabank,Tomadino toma1248.txt,20161209,,,Parabank
p_tombulutomb1243,Tombulu_tomb1243,tomb1243,tom,Tombulu,Austronesian,1.39715,124.754,parabank,Tombulu tomb1243.txt,2017021,,,Parabank
p_tongatongaislandstong1325,Tonga_(Tonga_Islands)_tong1325,tong1325,ton,Tonga (Tonga Islands),Austronesian,-21.17,-175.25,parabank,Tonga (Tonga Islands) tong1325.txt,,,,Parabank
p_tonseatons1240,Tonsea_tons1240,tons1240,txs,Tonsea,Austronesian,1.51393,125.052,parabank,Tonsea tons1240.txt,2017021,,http://makatana.blogspot.de/2009/06/kinship-term-in-tonsea-language.html,Parabank
p_toqabaqitatoab1237,Toqabaqita_toab1237,toab1237,mlu,To'abaita,Austronesian,-8.39233,160.619,parabank,Toqabaqita toab1237.txt,20161125,,,Parabank
p_toretetore1237,Torete_tore1237,tore1237,,Torete,Austronesian,,,parabank,Torete tore1237.txt,20161209,,,Parabank
p_torresstraitcreolebrokentorr1261,Torres_Strait_Creole_(Broken)_torr1261,torr1261,tcs,Torres Strait Creole,Indo-European,-11.066,142.692,parabank,Torres Strait Creole (Broken) torr1261.txt,20170314,,,Parabank
p_totolitoto1304,Totoli_toto1304,toto1304,txe,Totoli,Austronesian,1.14995,120.875,parabank,Totoli toto1304.txt,20161207,,,Parabank
p_tubuaitubu1240,Tubuai_tubu1240,tubu1240,,Tubuai,Austronesian,,,parabank,Tubuai tubu1240.txt,20170518,,,Parabank
p_tucanoanbarawaim1255,Tucanoan_Bará_waim1255,waim1255,bao,Waimaha,,0.30416,-70.1644,parabank,Tucanoan Bará waim1255.txt,,,,Parabank
p_tukangbesisouthtuka1249,Tukang_Besi_South_tuka1249,tuka1249,bhq,Tukang Besi South,Austronesian,-5.7478,123.948,parabank,Tukang Besi South tuka1249.txt,20170712,,,Parabank
p_tulambatutula1253,Tulambatu_tula1253,tula1253,,Tulambatu,Austronesian,,,parabank,Tulambatu tula1253.txt,20161209,,,Parabank
p_tungagtung1290,Tungag_tung1290,tung1290,lcm,Tungag,Austronesian,-2.52188,150.198,parabank,Tungag tung1290.txt,2017021,,https://www.google.de/search?q=tungag+kinship&ie=utf-8&oe=utf-8&client=firefox-b-ab&gfe_rd=cr&ei=TZNzWY-LLK_VXqPBssgN,Parabank
p_turkishnucl1301,Turkish_nucl1301,nucl1301,tur,Turkish,Turkic,39.8667,32.8667,parabank,Turkish nucl1301.txt,20180413,"Turkish, data from Sıdıka Dursun",,Parabank
p_turungturu1249,Turung_turu1249,turu1249,try,Turung,Tai-Kadai,26.3441,92.2676,parabank,Turung turu1249.txt,20161121,a (/a-/) prefix denoting one's own relative. k- (/kə-/) prefix denoting another's relative,,Parabank
p_tuvalunanumeatuva1244,Tuvalu_(Nanumea)_tuva1244,tuva1244,tvl,Tuvalu,Austronesian,-8.520813,179.198088,parabank,Tuvalu (Nanumea) tuva1244.txt,20170531,,,Parabank
p_umajumankayanumaj1240,Uma_Juman_(Kayan)_umaj1240,umaj1240,,Uma Juman,Austronesian,,,parabank,Uma Juman (Kayan) umaj1240.txt,20170325,,,Parabank
p_umiraydumagetagtaumir1236,Umiray_Dumaget_Agta_umir1236,umir1236,due,Umiray Dumaget Agta,Austronesian,14.8757,121.508,parabank,Umiray Dumaget Agta umir1236.txt,,,,Parabank
p_unuaunua1237,Unua_unua1237,unua1237,onu,Unua,Austronesian,-16.2638,167.599,parabank,Unua unua1237.txt,20171113,,,Parabank
p_uradhiatampayaatam1239,Uradhi_(Atampaya)_atam1239,atam1239,amz,Atampaya,Pama-Nyungan,-11.0018,142.273,parabank,Uradhi (Atampaya) atam1239.txt,,,,Parabank
p_uraklawoiurak1238,Urak_Lawoi_urak1238,urak1238,urk,Urak Lawoi',Austronesian,7.5258,99.0768,parabank,Urak Lawoi urak1238.txt,20170601,,,Parabank
p_uraurav1235,Ura_urav1235,urav1235,uur,Ura (Vanuatu),Austronesian,-18.6747,169.084,parabank,Ura urav1235.txt,20170105,,,Parabank
p_uripivwalaranoatchinurip1239,Uripiv-Wala-Rano-Atchin_urip1239,urip1239,upv,Uripiv-Wala-Rano-Atchin,Austronesian,-16.00951,167.34643,parabank,Uripiv-Wala-Rano-Atchin urip1239.txt,20171027,,,Parabank
p_vaekautaumakopile1238,Vaekau-Taumako_pile1238,pile1238,piv,Vaeakau-Taumako,Austronesian,-10.173335,166.247188,parabank,Vaekau-Taumako pile1238.txt,2017022,,,Parabank
p_vaovaoo1237,Vao_vaoo1237,vaoo1237,vao,Vao,Austronesian,-15.898299,167.309973,parabank,Vao vaoo1237.txt,20171030,alternative column lists reference terms,,Parabank
p_varisivari1239,Varisi_vari1239,vari1239,vrs,Varisi,Austronesian,-6.83443,156.655,parabank,Varisi vari1239.txt,2017022,,,Parabank
p_veraavera1241,Vera'a_vera1241,vera1241,vra,Vera'a,Austronesian,-13.892528,167.428701,parabank,Vera'a vera1241.txt,20180125,,,Parabank
p_vuresvure1239,Vures_vure1239,vure1239,msn,Vurës,Austronesian,-13.905677,167.451412,parabank,Vures vure1239.txt,20171031,,,Parabank
p_waiawaia1242,Waia_waia1242,waia1242,,Waia (Bungku),Austronesian,,,parabank,Waia waia1242.txt,20161209,,,Parabank
p_wallisianeastuveawall1257,Wallisian_(East_Uvea)_wall1257,wall1257,wls,East Uvean,Austronesian,-13.2903,-176.207,parabank,Wallisian (East Uvea) wall1257.txt,,,,Parabank
p_wambayawamb1258,Wambaya_wamb1258,wamb1258,wmb,Wambayan,,-17.496,135.683,parabank,Wambaya wamb1258.txt,20170109,,,Parabank
p_wangkajungawang1288,Wangkajunga_wang1288,wang1288,,Wangkajunga,Pama-Nyungan,,,parabank,Wangkajunga wang1288.txt,,,,Parabank
p_wangkangurruwang1290a,Wangkangurru_wang1290a,wang1290,wgg,Wangganguru,Pama-Nyungan,-25.8148,135.941,parabank,Wangkangurru wang1290.txt,20170127,,,Parabank
p_warlpiriwarl1254a,Warlpiri_warl1254a,warl1254,wbp,Warlpiri,Pama-Nyungan,-20.1008,131.05,parabank,Warlpiri warl1254.txt,,"Warlpiri language, Pama-Nyungan Family, informants Maggie Tukumba and Dudley Lawrence. General note: kin terms are normally suffixed with an appropriate possessive suffix, here only the 1sg 'my' -na is used (on disyllablic stem). ng = ŋ, ny = ɲ, rn = ɳ, j = c, rt = ʈ, rl = ɭ, rd = ɽ, rr = r, r = ɻ.",,Parabank
p_warrnamboolwarr1257,Warrnambool_warr1257,warr1257,gjm,Warrnambool,Pama-Nyungan,-38.15561291,141.5396585,parabank,Warrnambool warr1257.txt,20161201,,,Parabank
p_wartathuntaigunt1241,Warta_Thuntai_gunt1241,gunt1241,gnt,Warta Thuntai,,-8.80806,141.253,parabank,Warta Thuntai gunt1241.txt,,,,Parabank
p_waruwaru1266,Waru_waru1266,waru1266,wru,Waru,Austronesian,-3.412,122.058,parabank,Waru waru1266.txt,20161209,,,Parabank
p_wathwurrungwath1238,Wathwurrung_wath1238,wath1238,wth,Wathawurrung,Pama-Nyungan,-37.68777565,144.1013148,parabank,Wathwurrung wath1238.txt,20170106,,,Parabank
p_watutwatu1246,Watut_watu1246,watu1246,,Watut,Austronesian,,,parabank,Watut watu1246.txt,,Cousin terminology depends on birth order of linking parent.,,Parabank
p_wawoniiwawo1239,Wawonii_wawo1239,wawo1239,wow,Wawonii,Austronesian,-4.13587,123.1,parabank,Wawonii wawo1239.txt,20161209,,,Parabank
p_wedaweda1240,Weda_weda1240,weda1240,,Weda,Austronesian,,,parabank,Weda weda1240.txt,20170612,Data incomplete and source word list requires interpretation,,Parabank
p_wersingwers1238,Wersing_wers1238,wers1238,kvw,Wersing,,-8.33936,124.932,parabank,Wersing wers1238.txt,20170621,,,Parabank
p_westcoastbajauwest2560,West_Coast_Bajau_west2560,west2560,bdr,West Coast Bajau,Austronesian,6.00631,116.124,parabank,West Coast Bajau west2560.txt,2017025,,,Parabank
p_westernbukidnonmanobowest2555,Western_Bukidnon_Manobo_west2555,west2555,mbb,Western Bukidnon Manobo,Austronesian,7.6682,124.825,parabank,Western Bukidnon Manobo west2555.txt,20170703,,,Parabank
p_westernpantarlamm1241,Western_Pantar_lamm1241,lamm1241,lev,Western Pantar,,-8.52787,124.057,parabank,Western Pantar lamm1241.txt,20170621,,,Parabank
p_westerntawbuidbatanganwest2559,Western_Tawbuid_(Batangan)_west2559,west2559,twb,Western Tawbuid,Austronesian,12.8227,121.026,parabank,Western Tawbuid (Batangan) west2559.txt,20170616,,,Parabank
p_westfutunawest2515,West_Futuna_west2515,west2515,,West Futuna,Austronesian,,,parabank,West Futuna west2515.txt,20170511,,,Parabank
p_westkewawest2599,West_Kewa_west2599,west2599,kew,West Kewa,Nuclear Trans New Guinea,-6.32097,143.73,parabank,West Kewa west2599.txt,20170401,,,Parabank
p_whitesandswhit1269,Whitesands_whit1269,whit1269,tnp,Whitesands,Austronesian,-19.5019,169.381,parabank,Whitesands whit1269.txt,20180109,,,Parabank
p_wipiwipi1242,Wipi_wipi1242,wipi1242,gdr,Wipi,,-8.79741,143.064,parabank,Wipi wipi1242.txt,,,,Parabank
p_wiwiranowiwi1237,Wiwirano_wiwi1237,wiwi1237,,Wiwirano,Austronesian,,,parabank,Wiwirano wiwi1237.txt,20161209,,,Parabank
p_wogeowoge1237,Wogeo_woge1237,woge1237,woc,Wogeo,Austronesian,-3.20238,144.089,parabank,Wogeo woge1237.txt,2017024,,,Parabank
p_woleaianwole1240,Woleaian_wole1240,wole1240,woe,Woleaian,Austronesian,7.37957,143.916,parabank,Woleaian wole1240.txt,2017024,,,Parabank
p_woliowoli1241,Wolio_woli1241,woli1241,wlo,Wolio,Austronesian,-5.33,122.67,parabank,Wolio woli1241.txt,2017024,,,Parabank
p_xalangimaevovanuatumari1426h,Xalangi_(Maevo_Vanuatu)_mari1426h,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Xalangi (Maevo Vanuatu) mari1426h.txt,,,,Parabank
p_xaracuucanalaxara1244,Xaracuu_(Canala)_xara1244,xara1244,ane,Xârâcùù,Austronesian,-21.7034,165.996,parabank,Xaracuu (Canala) xara1244.txt,20170404,,,Parabank
p_xibexibe1242,Xibe_xibe1242,xibe1242,sjo,Xibe,,43.5854,81.0034,parabank,Xibe_xibe1242.txt,20191210,,,Parabank
p_yabemyabe1254,Yabem_yabe1254,yabe1254,jae,Yabem,Austronesian,-6.67052,147.81,parabank,Yabem yabe1254.txt,20170531,,,Parabank
p_yadhaykenuyadh1237,Yadhaykenu_yadh1237,yadh1237,,Yadhaykenu,Pama-Nyungan,-11.314,142.725,parabank,Yadhaykenu yadh1237.txt,,,,Parabank
p_yakanyaka1277,Yakan_yaka1277,yaka1277,yka,Yakan,Austronesian,6.531023,122.021729,parabank,Yakan yaka1277.txt,2017025,,,Parabank
p_yalarnngayala1262a,Yalarnnga_yala1262a,yala1262,ylr,Yalarnnga,Pama-Nyungan,-21.731,139.511,parabank,Yalarnnga yala1262.txt,20161125,,,Parabank
p_yandruwandhayand1253a,Yandruwandha_yand1253a,yand1253,ynd,Yandruwandha,Pama-Nyungan,-28.4744,140.583,parabank,Yandruwandha yand1253.txt,20161201,,,Parabank
p_yeleyelidnyeyele1255,Yele_(Yélî_Dnye)_yele1255,yele1255,yle,Yele,,-11.3796,154.127,parabank,Yele (Yélî Dnye) yele1255.txt,20170306,,http://www.jstor.org/stable/25132364,Parabank
p_yelmekyelm1242,Yelmek_yelm1242,yelm1242,jel,Yelmek,,-7.4453,139.096,parabank,Yelmek yelm1242.txt,,,,Parabank
p_yidinyyidi1250a,Yidiny_yidi1250a,yidi1250,yii,Yidiñ,Pama-Nyungan,-17.1332,145.876,parabank,Yidiny yidi1250.txt,20171206,,,Parabank
p_yiryorontyiry1245,Yir-Yoront_yiry1245,yiry1245,yiy,Yir-Yoront,Pama-Nyungan,-15.1117,141.767,parabank,Yir-Yoront yiry1245.txt,20171211,,,Parabank
p_yugambalyugambehyuga1244,Yugambal_(Yugambeh)_yuga1244,yuga1244,yub,Yugambal,Pama-Nyungan,-27.803,153.082,parabank,Yugambal (Yugambeh) yuga1244.txt,20170109,,,Parabank
p_yukultaganggalidagang1267a,Yukulta_(Ganggalida)_gang1267a,gang1267,gcd,Ganggalida,,-17.5446,139.426,parabank,Yukulta (Ganggalida) gang1267a.txt,,,,Parabank
p_yuracareyura1255,Yuracare_yura1255,yura1255,yuz,Yuracaré,,-16.7479,-65.1224,parabank,Yuracare yura1255.txt,20170220,,,Parabank
p_zabanakiazaba1237,Zabana_(Kia)_zaba1237,zaba1237,kji,Zabana,Austronesian,-7.74311,158.753,parabank,Zabana (Kia) zaba1237.txt,20170627,,,Parabank
p_lebanesearabicstan1323,Lebanese_Arabic_stan1323,stan1323,,Standard Lebanese Arabic,Afro-Asiatic,34.17,36.05,parabank,Lebanese_Arabic_stan1323.csv,,,,Parabank
p_marra,Marra_mara1385,mara1385,mec,Marra,Other,,,parabank,Marra_mara1385.csv,20220920,,,Parabank
p_kriolroperriver,Kriol_Roper_River_krio1252,krio1252,rop,Kriol (Roper River),Indo-European,,,parabank,Kriol_Roper_River_krio1252.csv,20220920,,,Parabank
p_abuiabui1241,Abui_abui1241,abui1241,,Abui,Timor-Alor-Pantar,-8.31058,124.588,parabank,,,,,
p_adangadan1251,Adang_adan1251,adan1251,,Adang,Timor-Alor-Pantar,-8.18958,124.448,parabank,,,,,
p_agob-ende-kawamagob1244,Agob-Ende-Kawam_agob1244,agob1244,,Agob-Ende-Kawam,Pahoturi,-9.08521,142.532,parabank,,,,,
p_alamblakalam1246,Alamblak_alam1246,alam1246,,Alamblak,Sepik,-4.66307,143.316,parabank,,,,,
p_amanabaman1265,Amanab_aman1265,aman1265,,Amanab,Border,-3.51516,141.178,parabank,,,,,
p_auauuu1241,Au_auuu1241,auuu1241,,Au,Nuclear Torricelli,-3.53277,142.105,parabank,,,,,
p_imbonguimbo1238,Awa_imbo1238,imbo1238,,Imbongu,Nuclear Trans New Guinea,-6.13629,144.026,parabank,,,,,
p_xawia1234,Awiakay_awia1234,awia1234,,,Arafundi,,,parabank,,,,,
p_baruyabaru1267,Baruya_baru1267,baru1267,,Baruya,Angan,-6.89261,145.818,parabank,,,,,
p_berikberi1254,Berik_beri1254,beri1254,,Berik,Tor-Orya,-2.26904,138.866,parabank,,,,,
p_biluabilu1245,Bilua_bilu1245,bilu1245,,Bilua,Bilua,-7.92388,156.663,parabank,,,,,
p_blagarblag1240,Blagar_blag1240,blag1240,,Blagar,Timor-Alor-Pantar,-8.31787,124.251,parabank,,,,,
p_tereitere1278,Buin_tere1278,tere1278,,Terei,South Bougainville,-6.70051,155.745,parabank,,,,,
p_dadibidadi1250,Daribi_dadi1250,dadi1250,,Dadibi,Teberan,-6.65765,144.511,parabank,,,,,
p_doutaidout1240,Doutai_dout1240,dout1240,,Doutai,Lakes Plain,-3.24832,138.22,parabank,,,,,
p_dunaduna1248,Duna_duna1248,duna1248,,Duna,Duna,-5.41439,142.475,parabank,,,,,
p_eastkewaeast2516,East_Kave_east2516,east2516,,East Kewa,Nuclear Trans New Guinea,-6.32989,143.931,parabank,,,,,
p_edopiedop1238,Edopi_edop1238,edop1238,,Edopi,Lakes Plain,-3.11078,137.387,parabank,,,,,
p_eipomekeipo1242,Eipo_eipo1242,eipo1242,,Eipomek,Nuclear Trans New Guinea,-4.33691,140.045,parabank,,,,,
p_ekariekar1243,Ekari_ekar1243,ekar1243,,Ekari,Nuclear Trans New Guinea,-3.88974,136.018,parabank,,,,,
p_eraveerav1244,Erave_(South_Kewa)_erav1244,erav1244,,Erave,Nuclear Trans New Guinea,-6.55011,143.918,parabank,,,,,
p_foifoii1241,Foi_foii1241,foii1241,,Foi,East Kutubu,-6.47258,143.495,parabank,,,,,
p_forefore1270,Fore_fore1270,fore1270,,Fore,Nuclear Trans New Guinea,-6.64473,145.5065,parabank,,,,,
p_galelagale1259,Galeia_A_gale1259,gale1259,,Galela,North Halmahera,2.31461,128.44,parabank,,,,,
p_galelagale1259,Galeia_B_gale1259,gale1259,,Galela,North Halmahera,2.31461,128.44,parabank,,,,,
p_gimigimi1243,Gimi_gimi1243,gimi1243,,Gimi (Eastern Highlands),Nuclear Trans New Guinea,-6.42097,145.214,parabank,,,,,
p_lowergrandvalleydanilowe1415,Grand_Valley_Dani_lowe1415,lowe1415,,Lower Grand Valley Dani,Nuclear Trans New Guinea,-4.25684,138.992,parabank,,,,,
p_hewahewa1241,Hewa_hewa1241,hewa1241,,Hewa,Sepik,-5.03635,142.551,parabank,,,,,
p_hulihuli1244,Huli_huli1244,huli1244,,Huli,Nuclear Trans New Guinea,-5.97212,142.963,parabank,,,,,
p_isakakris1246,I'saka_(Krisa)_kris1246,kris1246,,I'saka,Sko,-2.80084,141.303,parabank,,,,,
p_iauiauu1242,Iau_iauu1242,iauu1242,,Iau,Lakes Plain,-3.14537,137.69,parabank,,,,,
p_iditaemeidii1243,Idi_idii1243,idii1243,,Idi-Taeme,Pahoturi,-8.75976,142.301,parabank,,,,,
p_suabosuab1238,Inanwatan_(Suabo)_suab1238,suab1238,,Suabo,Inanwatan,-2.07971,132.157,parabank,,,,,
p_isirawaisir1237,Isirawa_isir1237,isir1237,,Isirawa,Greater Kwerba,-1.88775,138.595,parabank,,,,,
p_iwamiwam1256,Iwam_iwam1256,iwam1256,,Iwam,Sepik,-4.27346,141.817,parabank,,,,,
p_kalamangkara1499,Kalamang_kara1499,kara1499,,Kalamang,West Bomberai,-3.47037,132.678,parabank,,,,,
p_kalamkala1397,Kalam_kala1397,kala1397,,Kalam,Nuclear Trans New Guinea,-5.25216,144.585,parabank,,,,,
p_kamangkama1365,Kamang_kama1365,kama1365,,Kamang,Timor-Alor-Pantar,-8.26897,124.792,parabank,,,,,
p_kamanokama1370,Kamano_kama1370,kama1370,,Kamano,Nuclear Trans New Guinea,-6.25829,145.728,parabank,,,,,
p_kanumkanu1280,Kanum_kanu1280,kanu1280,,Kanum,Morehead-Wasur,-8.91812,140.897,parabank,,,,,
p_kaurenaraukaur1271,Kaure_kaur1271,kaur1271,,Kaure-Narau,Kaure-Narau,-3.39188,140.14,parabank,,,,,
p_keyaganakeya1238,Kemiju_(Jate)_keya1238,keya1238,,Keyagana,Nuclear Trans New Guinea,-6.47599,145.464,parabank,,,,,
p_kemtuikkemt1242,Kemtuik_kemt1242,kemt1242,,Kemtuik,Nimboranic,-2.64894,140.372,parabank,,,,,
p_ketengbankete1254,Ketengban_kete1254,kete1254,,Ketengban,Nuclear Trans New Guinea,-4.50417,140.443,parabank,,,,,
p_eastkewaeast2516,Kewa_east2516,east2516,,East Kewa,Nuclear Trans New Guinea,-6.32989,143.931,parabank,,,,,
p_keyaganakeya1238,Keyagana_(Jate)_keya1238,keya1238,,Keyagana,Nuclear Trans New Guinea,-6.47599,145.464,parabank,,,,,
p_kilmerikilm1241,Kilmeri_kilm1241,kilm1241,,Kilmeri,Border,-2.88607,141.191,parabank,,,,,
p_kimaamakima1246,Kimaama_kima1246,kima1246,,Kimaama,Kolopom,-8.01899,138.355,parabank,,,,,
p_kuikuii1253,Kiraman_kuii1253,kuii1253,,Kui (Indonesia),Timor-Alor-Pantar,-8.38204,124.791,parabank,,,,,
p_southernkiwaisout2949,Kiwaian_sout2949,sout2949,,Southern Kiwai,Kiwaian,-8.64889,143.244,parabank,,,,,
p_klonkelo1247,Klon_kelo1247,kelo1247,,Klon,Timor-Alor-Pantar,-8.40688,124.429,parabank,,,,,
p_grasskoiarigras1249,Koiari_gras1249,gras1249,,Grass Koiari,Koiarian,-9.51218,147.437,parabank,,,,,
p_kombaikomb1274,Kombai_komb1274,komb1274,,Kombai,Nuclear Trans New Guinea,-5.54543,139.902,parabank,,,,,
p_kombakomb1273,Komba_komb1273,komb1273,,Komba,Nuclear Trans New Guinea,-6.16163,147.28,parabank,,,,,
