ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
p_owasantaanaowaa1237-fFZyD-1,,p_owasantaanaowaa1237,fFZyD,"kafaisina, esina, goana rao, kare apara",kafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fFZyD-2,,p_owasantaanaowaa1237,fFZyD,"kafaisina, esina, goana rao, kare apara",esina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fFZyD-3,,p_owasantaanaowaa1237,fFZyD,"kafaisina, esina, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fFZyD-4,,p_owasantaanaowaa1237,fFZyD,"kafaisina, esina, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeS-1,,p_owasantaanaowaa1237,fMBeS,"wafaisina, ewana, goana rao, kare apara",wafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeS-2,,p_owasantaanaowaa1237,fMBeS,"wafaisina, ewana, goana rao, kare apara",ewana,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeS-3,,p_owasantaanaowaa1237,fMBeS,"wafaisina, ewana, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeS-4,,p_owasantaanaowaa1237,fMBeS,"wafaisina, ewana, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByS-1,,p_owasantaanaowaa1237,fMByS,"wafaisina, esina, goana rao, kare apara",wafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByS-2,,p_owasantaanaowaa1237,fMByS,"wafaisina, esina, goana rao, kare apara",esina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByS-3,,p_owasantaanaowaa1237,fMByS,"wafaisina, esina, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByS-4,,p_owasantaanaowaa1237,fMByS,"wafaisina, esina, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeD-1,,p_owasantaanaowaa1237,fMBeD,"kafaisina, ewana, goana rao, kare apara",kafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeD-2,,p_owasantaanaowaa1237,fMBeD,"kafaisina, ewana, goana rao, kare apara",ewana,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeD-3,,p_owasantaanaowaa1237,fMBeD,"kafaisina, ewana, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMBeD-4,,p_owasantaanaowaa1237,fMBeD,"kafaisina, ewana, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByD-1,,p_owasantaanaowaa1237,fMByD,"kafaisina, esina, goana rao, kare apara",kafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByD-2,,p_owasantaanaowaa1237,fMByD,"kafaisina, esina, goana rao, kare apara",esina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByD-3,,p_owasantaanaowaa1237,fMByD,"kafaisina, esina, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMByD-4,,p_owasantaanaowaa1237,fMByD,"kafaisina, esina, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeS-1,,p_owasantaanaowaa1237,fMZeS,"wafaisina, ewana, goana rao, kare apara",wafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeS-2,,p_owasantaanaowaa1237,fMZeS,"wafaisina, ewana, goana rao, kare apara",ewana,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeS-3,,p_owasantaanaowaa1237,fMZeS,"wafaisina, ewana, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeS-4,,p_owasantaanaowaa1237,fMZeS,"wafaisina, ewana, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyS-1,,p_owasantaanaowaa1237,fMZyS,"wafaisina, esina, goana rao, kare apara",wafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyS-2,,p_owasantaanaowaa1237,fMZyS,"wafaisina, esina, goana rao, kare apara",esina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyS-3,,p_owasantaanaowaa1237,fMZyS,"wafaisina, esina, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyS-4,,p_owasantaanaowaa1237,fMZyS,"wafaisina, esina, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeD-1,,p_owasantaanaowaa1237,fMZeD,"kafaisina, ewana, goana rao, kare apara",kafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeD-2,,p_owasantaanaowaa1237,fMZeD,"kafaisina, ewana, goana rao, kare apara",ewana,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeD-3,,p_owasantaanaowaa1237,fMZeD,"kafaisina, ewana, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZeD-4,,p_owasantaanaowaa1237,fMZeD,"kafaisina, ewana, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyD-1,,p_owasantaanaowaa1237,fMZyD,"kafaisina, esina, goana rao, kare apara",kafaisina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyD-2,,p_owasantaanaowaa1237,fMZyD,"kafaisina, esina, goana rao, kare apara",esina,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyD-3,,p_owasantaanaowaa1237,fMZyD,"kafaisina, esina, goana rao, kare apara",goana rao,,,Mellow2014,,,,
p_owasantaanaowaa1237-fMZyD-4,,p_owasantaanaowaa1237,fMZyD,"kafaisina, esina, goana rao, kare apara",kare apara,,,Mellow2014,,,,
p_padoepado1242-meB-1,,p_padoepado1242,meB,kaka,kaka,,,Mead1999,,,,
p_padoepado1242-myB-1,,p_padoepado1242,myB,hai,hai,,,Mead1999,,,,
p_padoepado1242-feB-1,,p_padoepado1242,feB,kaka,kaka,,,Mead1999,,,,
p_padoepado1242-fyB-1,,p_padoepado1242,fyB,hai,hai,,,Mead1999,,,,
p_padoepado1242-meZ-1,,p_padoepado1242,meZ,kaka,kaka,,,Mead1999,,,,
p_padoepado1242-myZ-1,,p_padoepado1242,myZ,hai,hai,,,Mead1999,,,,
p_padoepado1242-feZ-1,,p_padoepado1242,feZ,kaka,kaka,,,Mead1999,,,,
p_padoepado1242-fyZ-1,,p_padoepado1242,fyZ,hai,hai,,,Mead1999,,,,
p_padoepado1242-mF-1,,p_padoepado1242,mF,uma,uma,,,Mead1999,,,,
p_padoepado1242-mM-1,,p_padoepado1242,mM,ine,ine,,,Mead1999,,,,
p_padoepado1242-fF-1,,p_padoepado1242,fF,uma,uma,,,Mead1999,,,,
p_padoepado1242-fM-1,,p_padoepado1242,fM,ine,ine,,,Mead1999,,,,
p_padoepado1242-mS-1,,p_padoepado1242,mS,ana,ana,,,Mead1999,,,,
p_padoepado1242-fS-1,,p_padoepado1242,fS,ana,ana,,,Mead1999,,,,
p_padoepado1242-mD-1,,p_padoepado1242,mD,ana,ana,,,Mead1999,,,,
p_padoepado1242-fD-1,,p_padoepado1242,fD,ana,ana,,,Mead1999,,,,
p_padoepado1242-mSS-1,,p_padoepado1242,mSS,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-mSD-1,,p_padoepado1242,mSD,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-mDS-1,,p_padoepado1242,mDS,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-mDD-1,,p_padoepado1242,mDD,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-fSS-1,,p_padoepado1242,fSS,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-fSD-1,,p_padoepado1242,fSD,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-fDS-1,,p_padoepado1242,fDS,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-fDD-1,,p_padoepado1242,fDD,(ana)ue,ue,,,Mead1999,,,,
p_padoepado1242-mFF-1,,p_padoepado1242,mFF,ue,ue,,,Mead1999,,,,
p_padoepado1242-mFM-1,,p_padoepado1242,mFM,ue,ue,,,Mead1999,,,,
p_padoepado1242-mMF-1,,p_padoepado1242,mMF,ue,ue,,,Mead1999,,,,
p_padoepado1242-mMM-1,,p_padoepado1242,mMM,ue,ue,,,Mead1999,,,,
p_padoepado1242-fFF-1,,p_padoepado1242,fFF,ue,ue,,,Mead1999,,,,
p_padoepado1242-fFM-1,,p_padoepado1242,fFM,ue,ue,,,Mead1999,,,,
p_padoepado1242-fMF-1,,p_padoepado1242,fMF,ue,ue,,,Mead1999,,,,
p_padoepado1242-fMM-1,,p_padoepado1242,fMM,ue,ue,,,Mead1999,,,,
p_padoepado1242-mFeB-1,,p_padoepado1242,mFeB,maama,maama,,,Mead1999,,,,
p_padoepado1242-mFyB-1,,p_padoepado1242,mFyB,maama,maama,,,Mead1999,,,,
p_padoepado1242-mFeZ-1,,p_padoepado1242,mFeZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-mFyZ-1,,p_padoepado1242,mFyZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-mMeB-1,,p_padoepado1242,mMeB,maama,maama,,,Mead1999,,,,
p_padoepado1242-mMyB-1,,p_padoepado1242,mMyB,maama,maama,,,Mead1999,,,,
p_padoepado1242-mMeZ-1,,p_padoepado1242,mMeZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-mMyZ-1,,p_padoepado1242,mMyZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-fFeB-1,,p_padoepado1242,fFeB,maama,maama,,,Mead1999,,,,
p_padoepado1242-fFyB-1,,p_padoepado1242,fFyB,maama,maama,,,Mead1999,,,,
p_padoepado1242-fFeZ-1,,p_padoepado1242,fFeZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-fFyZ-1,,p_padoepado1242,fFyZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-fMeB-1,,p_padoepado1242,fMeB,maama,maama,,,Mead1999,,,,
p_padoepado1242-fMyB-1,,p_padoepado1242,fMyB,maama,maama,,,Mead1999,,,,
p_padoepado1242-fMeZ-1,,p_padoepado1242,fMeZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-fMyZ-1,,p_padoepado1242,fMyZ,naine,naine,,,Mead1999,,,,
p_padoepado1242-mW-1,,p_padoepado1242,mW,sombori,sombori,,,Mead1999,,,,
p_padoepado1242-fH-1,,p_padoepado1242,fH,sombori,sombori,,,Mead1999,,,,
p_paicipaic1239-meB-1,,p_paicipaic1239,meB,"ciè, pwi ciè",ciè,,,leblic2004a,,,,
p_paicipaic1239-meB-2,,p_paicipaic1239,meB,"ciè, pwi ciè",pwi ciè,,,leblic2004a,,,,
p_paicipaic1239-myB-1,,p_paicipaic1239,myB,"aajii, pwi jii",aajii,,,leblic2004a,,,,
p_paicipaic1239-myB-2,,p_paicipaic1239,myB,"aajii, pwi jii",pwi jii,,,leblic2004a,,,,
p_paicipaic1239-feB-1,,p_paicipaic1239,feB,"ciè, pwi ciè, bèrè",ciè,,,leblic2004a,,,,
p_paicipaic1239-feB-2,,p_paicipaic1239,feB,"ciè, pwi ciè, bèrè",pwi ciè,,,leblic2004a,,,,
p_paicipaic1239-feB-3,,p_paicipaic1239,feB,"ciè, pwi ciè, bèrè",bèrè,,,leblic2004a,,,,
p_paicipaic1239-fyB-1,,p_paicipaic1239,fyB,"aajii, pwi jii, bèrè",aajii,,,leblic2004a,,,,
p_paicipaic1239-fyB-2,,p_paicipaic1239,fyB,"aajii, pwi jii, bèrè",pwi jii,,,leblic2004a,,,,
p_paicipaic1239-fyB-3,,p_paicipaic1239,fyB,"aajii, pwi jii, bèrè",bèrè,,,leblic2004a,,,,
p_paicipaic1239-meZ-1,,p_paicipaic1239,meZ,"ciè, tôô ciè, näigé",ciè,,,leblic2004a,,,,
p_paicipaic1239-meZ-2,,p_paicipaic1239,meZ,"ciè, tôô ciè, näigé",tôô ciè,,,leblic2004a,,,,
p_paicipaic1239-meZ-3,,p_paicipaic1239,meZ,"ciè, tôô ciè, näigé",näigé,,,leblic2004a,,,,
p_paicipaic1239-myZ-1,,p_paicipaic1239,myZ,"aajii, tôô jii, näigé",aajii,,,leblic2004a,,,,
p_paicipaic1239-myZ-2,,p_paicipaic1239,myZ,"aajii, tôô jii, näigé",tôô jii,,,leblic2004a,,,,
p_paicipaic1239-myZ-3,,p_paicipaic1239,myZ,"aajii, tôô jii, näigé",näigé,,,leblic2004a,,,,
p_paicipaic1239-feZ-1,,p_paicipaic1239,feZ,"ciè, tôô ciè",ciè,,,leblic2004a,,,,
p_paicipaic1239-feZ-2,,p_paicipaic1239,feZ,"ciè, tôô ciè",tôô ciè,,,leblic2004a,,,,
p_paicipaic1239-fyZ-1,,p_paicipaic1239,fyZ,"aajii, tôô jii",aajii,,,leblic2004a,,,,
p_paicipaic1239-fyZ-2,,p_paicipaic1239,fyZ,"aajii, tôô jii",tôô jii,,,leblic2004a,,,,
p_paicipaic1239-mF-1,,p_paicipaic1239,mF,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-mM-1,,p_paicipaic1239,mM,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-fF-1,,p_paicipaic1239,fF,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-fM-1,,p_paicipaic1239,fM,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-mS-1,,p_paicipaic1239,mS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-mS-2,,p_paicipaic1239,mS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-fS-1,,p_paicipaic1239,fS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-fS-2,,p_paicipaic1239,fS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-mD-1,,p_paicipaic1239,mD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-mD-2,,p_paicipaic1239,mD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-fD-1,,p_paicipaic1239,fD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-fD-2,,p_paicipaic1239,fD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-mSS-1,,p_paicipaic1239,mSS,"èru, pwi èru",èru,,,leblic2004a,,,,
p_paicipaic1239-mSS-2,,p_paicipaic1239,mSS,"èru, pwi èru",pwi èru,,,leblic2004a,,,,
p_paicipaic1239-mSD-1,,p_paicipaic1239,mSD,"èru, tôô èru",èru,,,leblic2004a,,,,
p_paicipaic1239-mSD-2,,p_paicipaic1239,mSD,"èru, tôô èru",tôô èru,,,leblic2004a,,,,
p_paicipaic1239-mDS-1,,p_paicipaic1239,mDS,"èru, pwi èru",èru,,,leblic2004a,,,,
p_paicipaic1239-mDS-2,,p_paicipaic1239,mDS,"èru, pwi èru",pwi èru,,,leblic2004a,,,,
p_paicipaic1239-mDD-1,,p_paicipaic1239,mDD,"èru, tôô èru",èru,,,leblic2004a,,,,
p_paicipaic1239-mDD-2,,p_paicipaic1239,mDD,"èru, tôô èru",tôô èru,,,leblic2004a,,,,
p_paicipaic1239-fSS-1,,p_paicipaic1239,fSS,"èru, pwi èru",èru,,,leblic2004a,,,,
p_paicipaic1239-fSS-2,,p_paicipaic1239,fSS,"èru, pwi èru",pwi èru,,,leblic2004a,,,,
p_paicipaic1239-fSD-1,,p_paicipaic1239,fSD,"èru, tôô èru",èru,,,leblic2004a,,,,
p_paicipaic1239-fSD-2,,p_paicipaic1239,fSD,"èru, tôô èru",tôô èru,,,leblic2004a,,,,
p_paicipaic1239-fDS-1,,p_paicipaic1239,fDS,"èru, pwi èru",èru,,,leblic2004a,,,,
p_paicipaic1239-fDS-2,,p_paicipaic1239,fDS,"èru, pwi èru",pwi èru,,,leblic2004a,,,,
p_paicipaic1239-fDD-1,,p_paicipaic1239,fDD,"èru, tôô èru",èru,,,leblic2004a,,,,
p_paicipaic1239-fDD-2,,p_paicipaic1239,fDD,"èru, tôô èru",tôô èru,,,leblic2004a,,,,
p_paicipaic1239-mFF-1,,p_paicipaic1239,mFF,ao,ao,,,leblic2004a,,,,
p_paicipaic1239-mFM-1,,p_paicipaic1239,mFM,gèè,gèè,,,leblic2004a,,,,
p_paicipaic1239-mMF-1,,p_paicipaic1239,mMF,ao,ao,,,leblic2004a,,,,
p_paicipaic1239-mMM-1,,p_paicipaic1239,mMM,gèè,gèè,,,leblic2004a,,,,
p_paicipaic1239-fFF-1,,p_paicipaic1239,fFF,ao,ao,,,leblic2004a,,,,
p_paicipaic1239-fFM-1,,p_paicipaic1239,fFM,gèè,gèè,,,leblic2004a,,,,
p_paicipaic1239-fMF-1,,p_paicipaic1239,fMF,ao,ao,,,leblic2004a,,,,
p_paicipaic1239-fMM-1,,p_paicipaic1239,fMM,gèè,gèè,,,leblic2004a,,,,
p_paicipaic1239-meBS-1,,p_paicipaic1239,meBS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-meBS-2,,p_paicipaic1239,meBS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-myBS-1,,p_paicipaic1239,myBS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-myBS-2,,p_paicipaic1239,myBS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-meZS-1,,p_paicipaic1239,meZS,"nîaa, pwi nîaa",nîaa,,,leblic2004a,,,,
p_paicipaic1239-meZS-2,,p_paicipaic1239,meZS,"nîaa, pwi nîaa",pwi nîaa,,,leblic2004a,,,,
p_paicipaic1239-myZS-1,,p_paicipaic1239,myZS,"nîaa, pwi nîaa",nîaa,,,leblic2004a,,,,
p_paicipaic1239-myZS-2,,p_paicipaic1239,myZS,"nîaa, pwi nîaa",pwi nîaa,,,leblic2004a,,,,
p_paicipaic1239-meBD-1,,p_paicipaic1239,meBD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-meBD-2,,p_paicipaic1239,meBD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-myBD-1,,p_paicipaic1239,myBD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-myBD-2,,p_paicipaic1239,myBD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-meZD-1,,p_paicipaic1239,meZD,"nîaa, tôô nîaa",nîaa,,,leblic2004a,,,,
p_paicipaic1239-meZD-2,,p_paicipaic1239,meZD,"nîaa, tôô nîaa",tôô nîaa,,,leblic2004a,,,,
p_paicipaic1239-myZD-1,,p_paicipaic1239,myZD,"nîaa, tôô nîaa",nîaa,,,leblic2004a,,,,
p_paicipaic1239-myZD-2,,p_paicipaic1239,myZD,"nîaa, tôô nîaa",tôô nîaa,,,leblic2004a,,,,
p_paicipaic1239-feBS-1,,p_paicipaic1239,feBS,"nôôra, pwi nôôra",nôôra,,,leblic2004a,,,,
p_paicipaic1239-feBS-2,,p_paicipaic1239,feBS,"nôôra, pwi nôôra",pwi nôôra,,,leblic2004a,,,,
p_paicipaic1239-fyBS-1,,p_paicipaic1239,fyBS,"nôôra, pwi nôôra",nôôra,,,leblic2004a,,,,
p_paicipaic1239-fyBS-2,,p_paicipaic1239,fyBS,"nôôra, pwi nôôra",pwi nôôra,,,leblic2004a,,,,
p_paicipaic1239-feZS-1,,p_paicipaic1239,feZS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-feZS-2,,p_paicipaic1239,feZS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-fyZS-1,,p_paicipaic1239,fyZS,"näi, pwi näi",näi,,,leblic2004a,,,,
p_paicipaic1239-fyZS-2,,p_paicipaic1239,fyZS,"näi, pwi näi",pwi näi,,,leblic2004a,,,,
p_paicipaic1239-feBD-1,,p_paicipaic1239,feBD,"nôôra, tôô nôôra",nôôra,,,leblic2004a,,,,
p_paicipaic1239-feBD-2,,p_paicipaic1239,feBD,"nôôra, tôô nôôra",tôô nôôra,,,leblic2004a,,,,
p_paicipaic1239-fyBD-1,,p_paicipaic1239,fyBD,"nôôra, tôô nôôra",nôôra,,,leblic2004a,,,,
p_paicipaic1239-fyBD-2,,p_paicipaic1239,fyBD,"nôôra, tôô nôôra",tôô nôôra,,,leblic2004a,,,,
p_paicipaic1239-feZD-1,,p_paicipaic1239,feZD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-feZD-2,,p_paicipaic1239,feZD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-fyZD-1,,p_paicipaic1239,fyZD,"näi, tôô näi",näi,,,leblic2004a,,,,
p_paicipaic1239-fyZD-2,,p_paicipaic1239,fyZD,"näi, tôô näi",tôô näi,,,leblic2004a,,,,
p_paicipaic1239-mFeB-1,,p_paicipaic1239,mFeB,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-mFyB-1,,p_paicipaic1239,mFyB,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-mFeZ-1,,p_paicipaic1239,mFeZ,"pankaa, köaa",pankaa,,,leblic2004a,,,,
p_paicipaic1239-mFeZ-2,,p_paicipaic1239,mFeZ,"pankaa, köaa",köaa,,,leblic2004a,,,,
p_paicipaic1239-mFyZ-1,,p_paicipaic1239,mFyZ,"pankaa, köaa",pankaa,,,leblic2004a,,,,
p_paicipaic1239-mFyZ-2,,p_paicipaic1239,mFyZ,"pankaa, köaa",köaa,,,leblic2004a,,,,
p_paicipaic1239-mMeB-1,,p_paicipaic1239,mMeB,"aunîa, aunéaa",aunîa,,,leblic2004a,,,,
p_paicipaic1239-mMeB-2,,p_paicipaic1239,mMeB,"aunîa, aunéaa",aunéaa,,,leblic2004a,,,,
p_paicipaic1239-mMyB-1,,p_paicipaic1239,mMyB,"aunîa, aunéaa",aunîa,,,leblic2004a,,,,
p_paicipaic1239-mMyB-2,,p_paicipaic1239,mMyB,"aunîa, aunéaa",aunéaa,,,leblic2004a,,,,
p_paicipaic1239-mMeZ-1,,p_paicipaic1239,mMeZ,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-mMyZ-1,,p_paicipaic1239,mMyZ,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-fFeB-1,,p_paicipaic1239,fFeB,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-fFyB-1,,p_paicipaic1239,fFyB,caa,caa,,,leblic2004a,,,,
p_paicipaic1239-fFeZ-1,,p_paicipaic1239,fFeZ,"pankaa, köaa",pankaa,,,leblic2004a,,,,
p_paicipaic1239-fFeZ-2,,p_paicipaic1239,fFeZ,"pankaa, köaa",köaa,,,leblic2004a,,,,
p_paicipaic1239-fFyZ-1,,p_paicipaic1239,fFyZ,"pankaa, köaa",pankaa,,,leblic2004a,,,,
p_paicipaic1239-fFyZ-2,,p_paicipaic1239,fFyZ,"pankaa, köaa",köaa,,,leblic2004a,,,,
p_paicipaic1239-fMeB-1,,p_paicipaic1239,fMeB,"aunîa, aunéaa",aunîa,,,leblic2004a,,,,
p_paicipaic1239-fMeB-2,,p_paicipaic1239,fMeB,"aunîa, aunéaa",aunéaa,,,leblic2004a,,,,
p_paicipaic1239-fMyB-1,,p_paicipaic1239,fMyB,"aunîa, aunéaa",aunîa,,,leblic2004a,,,,
p_paicipaic1239-fMyB-2,,p_paicipaic1239,fMyB,"aunîa, aunéaa",aunéaa,,,leblic2004a,,,,
p_paicipaic1239-fMeZ-1,,p_paicipaic1239,fMeZ,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-fMyZ-1,,p_paicipaic1239,fMyZ,nyââ,nyââ,,,leblic2004a,,,,
p_paicipaic1239-fDH-1,,p_paicipaic1239,fDH,pwi tää,pwi tää,,"For parent-in-law/child-in-law terms, the source just",leblic2004a,,,,
p_paicipaic1239-mDH-1,,p_paicipaic1239,mDH,pwi tää,pwi tää,,,leblic2004a,,,,
p_paicipaic1239-fSW-1,,p_paicipaic1239,fSW,âboro tää-ô,âboro tää-ô,,,leblic2004a,,,,
p_paicipaic1239-mSW-1,,p_paicipaic1239,mSW,âboro tää-ô,âboro tää-ô,,,leblic2004a,,,,
p_paicipaic1239-fHM-1,,p_paicipaic1239,fHM,tôô tää-ê,tôô tää-ê,,,leblic2004a,,,,
p_paicipaic1239-mWM-1,,p_paicipaic1239,mWM,tôô tää-ê,tôô tää-ê,,,leblic2004a,,,,
p_paicipaic1239-fHF-1,,p_paicipaic1239,fHF,pwi tää-ê,pwi tää-ê,,,leblic2004a,,,,
p_paicipaic1239-mWF-1,,p_paicipaic1239,mWF,pwi tää-ê,pwi tää-ê,,,leblic2004a,,,,
p_paicipaic1239-mFBS-1,,p_paicipaic1239,mFBS,ciè,ciè,,,leblic2004a,,,,
p_paicipaic1239-mFZS-1,,p_paicipaic1239,mFZS,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-mMBS-1,,p_paicipaic1239,mMBS,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-mMZS-1,,p_paicipaic1239,mMZS,aajii,aajii,,,leblic2004a,,,,
p_paicipaic1239-mFBD-1,,p_paicipaic1239,mFBD,ciè,ciè,,,leblic2004a,,,,
p_paicipaic1239-mFZD-1,,p_paicipaic1239,mFZD,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-mMBD-1,,p_paicipaic1239,mMBD,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-mMZD-1,,p_paicipaic1239,mMZD,aajii,aajii,,,leblic2004a,,,,
p_paicipaic1239-fFBS-1,,p_paicipaic1239,fFBS,ciè,ciè,,,leblic2004a,,,,
p_paicipaic1239-fFZS-1,,p_paicipaic1239,fFZS,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-fMBS-1,,p_paicipaic1239,fMBS,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-fMZS-1,,p_paicipaic1239,fMZS,aajii,aajii,,,leblic2004a,,,,
p_paicipaic1239-fFBD-1,,p_paicipaic1239,fFBD,ciè,ciè,,,leblic2004a,,,,
p_paicipaic1239-fFZD-1,,p_paicipaic1239,fFZD,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-fMBD-1,,p_paicipaic1239,fMBD,böru,böru,,,leblic2004a,,,,
p_paicipaic1239-fMZD-1,,p_paicipaic1239,fMZD,aajii,aajii,,,leblic2004a,,,,
p_paicipaic1239-mFeBS-1,,p_paicipaic1239,mFeBS,ciè,ciè,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFyBS-1,,p_paicipaic1239,mFyBS,ciè,ciè,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFeZS-1,,p_paicipaic1239,mFeZS,böru,böru,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFyZS-1,,p_paicipaic1239,mFyZS,böru,böru,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFeBD-1,,p_paicipaic1239,mFeBD,ciè,ciè,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFyBD-1,,p_paicipaic1239,mFyBD,ciè,ciè,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFeZD-1,,p_paicipaic1239,mFeZD,böru,böru,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mFyZD-1,,p_paicipaic1239,mFyZD,böru,böru,,Inferred; ,leblic2004a,,,,
p_paicipaic1239-mMeBS-1,,p_paicipaic1239,mMeBS,böru,böru,,Inferred; ,leblic2004a,,,,
